entity	part	model_id	spend	value	imps
2892272258	4	2	1.942347741	0	2727
2915006440	0	1	3.721800506	4.61652429	1191
2917140640	0	1	2.479305738	0	686
2930341706	1	1	0.66896388	0	391
2931560688	3	2	25.65350777	14.56664065	33507
2941670288	4	1	97.18175747	58.49594693	112113
2991401410	1	1	1.571752817	0	436
3001616740	2	1	0.183111131	0	106
3038136010	4	2	0.8527166	11.37281793	316
3038414570	1	1	2.006835185	20.0705389	390
3038513352	3	2	28.55969826	24.76615993	12382
3038546294	2	2	66.96761829	216.1608506	39224
3038729686	3	1	86.54823448	0	37253
3038809210	4	2	29.88744649	0	6378
3038861686	3	1	1.455799215	0	1598
3039021344	4	1	9.697424517	131.9251276	908
3041846822	3	1	0.916960099	0.951325169	683
3087213466	1	1	7.351593985	71.58665439	2362
3087213640	4	1	229.4960894	10.07436108	23656
3150759894	2	2	1.251083446	10.51154871	293
3200027144	0	1	0.016205064	0.014568758	62
3200034518	3	1	0.059026653	0.076655939	153
3200062868	1	2	27.98945289	15.79355693	2829
3200069042	4	2	0.08137867	0	16
3200070460	2	1	13.91796607	358.7844838	29645
3200071176	4	1	2.409758086	0	1407
3200071210	0	2	3.760227144	5.380225041	2582
3200074118	3	1	3.409450775	4.636923977	1968
3200095118	3	1	15.25309792	0	21649
3200101118	3	1	46.36651694	0	27320
3200106610	0	2	5.990336963	0	2340
3200127068	1	2	0.65409538	0.874982319	1702
3200127610	0	2	2.178939223	0.776692893	4084
3200135202	1	1	36.90769987	35.94347822	6890
3200137718	3	1	0.706619835	0	750
3200149718	3	1	0.217777346	0	782
3200159976	4	1	1.540721732	0	547
3200164868	1	2	2.933583741	1.085260538	4349
3200168318	3	1	712.9750905	0	142334
3200169068	1	2	0.560027572	0	387
3200175460	2	1	0.525779474	0	164
3200183976	4	1	18.54734181	0	47928
3200194926	2	2	150.77374	159.739225	64443
3200248926	2	2	1.884041537	0	757
3200252144	0	1	14.39737318	32.61532012	23068
3200256460	2	1	9.813280939	0	28261
3200257326	2	2	68.16499799	41.74634105	51165
3200257776	4	1	0.227379106	0	314
3200259344	0	1	10.28868487	180.1958855	2422
3200259576	4	1	0.170189354	0	93
3200266776	4	1	1.765166151	2.295697982	3966
3200266868	1	2	0.517773006	0.526612973	1111
3200269544	0	1	7.731070263	12.24559793	3886
3200270860	2	1	0.978685984	19.66506629	267
3200271068	1	2	0.246062822	0	56
3200278176	4	1	42.54310142	111.0506207	42705
3200285410	0	2	8.636236805	31.63018856	7143
3200293060	2	1	134.4072746	0	25318
3200311326	2	2	3.768141571	3.831982975	2747
3200312318	3	1	0.138022834	0.139130563	537
3200313668	1	2	303.0456109	291.9458845	214521
3200315860	2	1	69.8795813	856.7261075	26395
3200316518	3	1	1.236209719	0	451
3200331842	4	2	2.06443988	1.926456852	2376
3200333042	4	2	4.378168667	0	3270
3200333976	4	1	9.680783232	83.05610603	8805
3200340668	1	2	1.26587221	0	698
3216476392	3	2	0.953618547	0	303
3377968288	3	2	2.509389823	0	3833
3452291884	1	2	1.453603038	0	521
3462176232	0	1	10.05988889	14.6932334	83515
3463517072	3	2	347.5093174	1490.44752	105596
3493899184	0	1	2.316278858	0	3103
3589730576	0	1	0.96387784	0	438
3635633310	3	1	0.052442136	0	155
3649914584	3	2	9.797717983	0	4730
3707323810	4	2	12.14662759	17.37095406	6494
3712051114	0	2	14.99604264	27.69776234	5619
3713423222	3	1	2.054583991	0	2371
3726186288	4	1	0.483586015	0.705088882	2679
3727262630	3	1	31.38939935	189.3268852	6758
3735884510	2	2	5.308087688	16.72385443	1611
3748820168	4	1	20.96850935	40.25335104	3248
3748820260	1	2	27.9774395	17.51816796	8780
3770044416	0	1	1.370496136	0	628
3771259648	4	1	4.009092794	0	2125
3780691586	4	2	0.778427619	0	1090
3792964278	2	2	15.20803026	224.4009508	14534
3793201394	4	2	847.7615905	8338.149524	176768
3843944102	3	1	0.352793082	0	372
3875805146	0	2	1.475757056	0	281
4049415882	4	2	1.571684652	2.410864005	10992
4053445816	4	1	3.578162274	4.115327543	2673
4054813178	1	1	14.89372685	10.05516088	5912
4094801842	4	2	7.177769669	2.241996716	10605
4153383178	0	2	10.26087231	5587.721969	1606
4163525584	0	1	30.68536699	181.497619	20978
4164619224	3	2	0.152390793	0.146176475	207
4195739176	3	2	56.85836539	56.67556151	43884
4203396474	0	2	2.100291478	5.428934466	740
4220572134	2	2	27.28286798	123.3448395	23692
4220929192	3	2	2.663882461	11.65143411	729
4288453166	3	1	2.579395904	3.679867833	4306
1496590572	4	2	3.051117785	0	1214
1518138936	2	2	1.78511498	23.12782493	781
1524916426	0	1	2.124851913	4.792214506	538
1661693946	3	2	2.22399064	23.79730677	685
1762034208	3	1	2.693024469	8.755967541	532
1865684544	2	2	1.178896091	9.330110101	275
1871631338	3	2	0.717589159	0	289
1881840906	0	1	2.618646808	0	525
1887864074	4	1	1.238737805	39.00358406	467
1889057624	2	2	0.587560191	0	328
1923062730	0	1	0.614595015	12.98008734	259
1927142498	4	1	1.333694878	7.3704393	600
1934155376	3	1	7.676753466	6.789887757	3834
1943682274	0	1	2.550172948	28.46939389	646
1948389908	4	2	1.962587166	0	419
1955670256	3	1	4.98978974	8.013163243	1499
2161857836	4	2	0.902212744	0	291
2169834392	2	2	6.154508765	0	1448
2208048900	0	2	2.394219212	0	561
2278498590	2	1	0.250273363	0	23
2337375024	2	2	2.629449175	1293.746306	2211
2342424412	4	2	0.739116847	0	336
2354750044	1	1	0.980186836	0	249
2396184404	1	1	2.31570443	0	612
2410096354	0	1	1.15565065	0	521
2419498026	0	1	4.779725016	0	1430
2442894230	1	2	9.578028442	0	4079
2469175646	1	2	1.576516083	0	385
2474695032	3	1	1.803899917	0	486
2485595364	4	2	2.509339342	0	707
2535639744	2	2	2.696566466	0	668
2539941164	0	2	0.950303865	0	264
2545390950	2	1	1.659979674	0	836
2545392208	3	1	7.293298516	0	2873
2548358028	1	1	28.08868789	68.50163405	15463
2550597402	4	1	12.46834433	213.943088	4449
2593085512	2	2	1.203475665	0	1938
2604293784	2	2	1.716887688	4.631954019	1160
2604358700	4	2	14.13523772	10.40291558	2933
2622238262	2	1	50.43586448	193.9891297	164941
2627469856	3	1	4.001868831	11.98145399	3270
2645277524	4	2	142.405968	152.5478701	37158
2669231158	2	1	3.126959572	0	598
2675346276	4	2	13.81955751	0	1107
2684865166	2	1	2.321329887	0.122489894	343
2712361582	2	1	1.021096325	0	375
2727411268	1	1	1.55758671	0	657
2796851966	2	1	7.16490848	10.4839936	1544
2801243986	0	1	35.89586037	15.21819501	16324
2824800642	3	2	2.104646412	20.72299146	613
2862444530	3	2	28.9927836	0	52134
2877107080	2	2	30.57711324	69.01319249	7353
2881600016	2	2	2.206456812	0.383579984	954
2893384874	4	1	2.556861813	11.53565904	606
2896382702	1	2	1.828751624	7.279603778	388
2916785380	1	1	2.104704886	0	555
2921373890	4	1	5.949675278	0	6454
2923115260	0	2	1.65414034	0	575
2933404564	4	2	5.269703065	0	2812
2986421596	4	2	10.15323706	5.56962466	3295
3001617004	4	2	3.87615469	33.28313531	1519
3005244740	4	2	2.358473021	0	403
3008938302	1	2	21.14709423	17.10134725	3511
3010162244	0	2	1.186639957	0	313
3023760626	3	2	0.913711517	0	368
3038474394	0	1	0.447296573	0.145369541	272
3038492118	1	2	4.625978036	17.5776357	1114
3038580260	0	2	30.71429028	0	9559
3038693718	1	2	1.01621091	0	378
3038806252	1	1	10.31560432	0	1494
3041851504	3	1	12.47986573	0	15557
3200027258	4	1	10.18390425	13.83779245	13114
3200062866	3	2	5.109623653	7.377448904	514
3200064458	4	1	465.9262306	2250.090833	139072
3200065426	0	1	17.79124828	20.30881583	1453
3200069258	4	1	0.001862837	0	1
3200070666	3	2	7.299647991	1.688180082	11698
3200075084	1	1	22.39789906	0	158069
3200081200	3	1	0.860930509	0	310
3200083324	4	2	66.23547486	210.885789	60128
3200091826	0	1	5.131089889	0	996
3200098324	4	2	21.74162222	20.50827218	4317
3200101808	2	2	31.91584611	0	12751
3200104924	4	2	11.40563467	25.63599264	2012
3200105200	3	1	6.372762471	9.234838878	8279
3200122924	4	2	2.858332476	0	790
3200148342	2	1	7.940723544	9.809574921	4553
3200150026	0	1	14.55597504	0	4013
3200151884	1	1	0.757736761	2.945800447	2134
3200152266	3	2	168.8737976	45.36578198	42935
3200157942	2	1	3.661058059	7.264125443	4034
3200164000	3	1	13.88422253	0	26211
3200176208	2	2	2.072472325	0	2259
3200180742	2	1	13.26437116	0	27562
3200193066	3	2	9.132994802	0	2962
3200193226	0	1	23.88835093	17.9676109	4475
3200257924	4	2	3.204023659	6.041951552	2309
3200259066	3	2	15.44221912	22.31406872	9245
3200259284	1	1	1.484373232	5.153259657	1672
3200260092	0	2	10.61365103	17.68090405	15708
3200260150	1	2	0.699040701	0	676
3200270142	2	1	12.45290762	0	3377
3200272600	3	1	7.746911736	14.89559904	6713
3200276408	2	2	0.002564268	0.001733853	2
3200280666	3	2	4.866840782	0	10089
3200286008	2	2	0.863069214	0.765332221	394
3200289284	1	1	1.773017574	4.683086015	582
3200301724	4	2	108.9111635	21.84871101	70764
3200309292	0	2	1.089182254	1.981247073	715
3200319666	3	2	14.86930895	37.62514253	11278
3200324858	4	1	4.908751721	3.40274772	1915
3200333142	2	1	0.082572044	0.054419039	484
3200365600	3	1	38.83876726	0	15582
3216455100	0	2	0.507773624	0	128
3469682444	1	1	6.376720743	0	2338
3616067790	2	1	37.60689338	0	60405
3713423254	1	2	4.529692511	43.37082442	4681
3721732060	1	1	0.967418937	0.643756192	5425
3730497572	4	2	2.191332494	0	1154
3748795658	3	2	19.88382309	21.00774561	6285
3760733492	0	2	1.766103864	0	835
3771234756	1	1	83.05008756	0	6465
3781906938	4	1	57.3044274	0	13297
3783120830	1	2	18.85823397	0	59930
3851897328	2	2	15.64628686	0	9046
3874350008	2	2	2.637588157	21.91729707	1707
3877380028	0	2	7.607349931	0.85869504	4936
3900499158	2	1	0.912893058	0	355
4001512944	3	1	5.663465406	7.957705973	3811
4006790288	2	2	2.017915012	2.022240611	374
4010753100	1	1	1.891151606	8.272896631	744
4038686756	4	2	673.4944612	130.2542966	1165134
4059266062	1	2	2.273403251	0	560
4095276484	1	1	2.437960931	0	567
4100037678	2	1	24.69499646	28.040097	6773
4173108996	1	1	17.83583933	12.04246859	8833
4174818914	3	2	7.395419147	8.339051715	12293
4220572132	4	2	54.23884692	0	38211
4221662666	4	1	3.654251579	3.729642755	4622
4234823900	1	1	2.302004372	5.485063316	4697
1499561190	4	2	1.856026685	0	919
1640269244	0	1	2.863165826	10.06673583	581
1737599624	1	2	1.727080211	0	837
1739646036	0	1	2.019349941	8.796551906	682
1827878460	3	2	2.332685456	6.021669025	626
1863652482	3	1	0.959920899	0	376
1864448484	3	2	2.097175731	0	800
1865612484	3	2	1.77719585	23.77959706	390
1867485084	3	2	153.1884543	2622.300426	24925
1880617910	1	1	3.049049088	0	600
1883789370	2	2	2.39439663	58.76398065	607
1902198998	0	2	2.931840342	2.496476955	369
1915481122	2	2	0.888084086	15.60050715	322
1932159484	0	1	1.373910137	5.435145867	444
1933398600	2	1	1.84913056	4.48094333	606
1952271094	0	2	1.455885819	0	487
1954831222	1	1	56.23844703	379.4025879	35192
1960325882	2	2	1.912111603	0	893
2186476868	4	1	1.139877125	0	332
2237602714	2	2	4.726610439	77.51984167	1246
2419502548	3	2	3.040130743	13.43417653	574
2532497348	3	2	1.221742257	0	239
2536813884	3	2	35.21457627	0	7492
2545392182	0	2	74.25855452	13.03096171	27003
2561426860	0	1	0.157653025	0	197
2568916578	2	2	15.45222408	9.713391565	15229
2570407230	4	2	2.701827369	0	562
2601979200	2	1	1.326289597	0	437
2671489648	1	2	34.3953438	38.7753252	11666
2680487462	0	2	1.038828596	0	363
2699085180	3	2	2.052251098	0	387
2705152812	0	1	0.436620832	0	201
2730392158	0	2	0.889021385	0	326
2766713690	3	1	1.018891535	0	1462
2789793094	4	2	0.921573234	0	329
2814735450	3	1	0.843978029	0	320
2817056594	2	2	0.659063268	0	240
2822137864	2	1	6.955009038	38.21930262	1680
2823499264	2	1	80.97540358	139.7505607	46173
2884064950	4	2	1.687513979	0	432
2988902904	1	2	2.200393868	15.12825578	712
3005047440	2	1	3.552917011	0	952
3037087734	1	1	6.532295549	0	3842
3038360716	3	2	4.18626375	0	2285
3038542134	1	1	0.994668073	9.600282246	410
3038694916	3	2	1.251775823	9.292787827	255
3038739050	3	1	2.565022636	0	850
3038828876	0	1	0.025344137	0	4
3038961200	1	2	0.879669371	0	500
3038995458	2	2	79.53691952	187.6373329	59578
3041668710	4	2	13.16976105	26.03290696	4857
3041836812	0	1	1.796625357	0	628
3045613788	3	2	4.71750185	1.362796033	652
3089056624	2	1	29.78810611	36.40737925	44458
3195426702	0	2	61.7395975	28.24714259	14605
3200008424	2	1	98.99578501	126.5611513	121838
3200009406	4	2	2.770508682	67.63670673	265
3200010490	2	2	0.957209281	0	187
3200010708	0	1	850.1000988	1577.660826	198872
3200016224	2	1	0.00966856	0.008242719	96
3200024406	4	2	95.91861054	156.6704918	57092
3200028374	0	2	0.570316844	0	305
3200030948	3	2	489.6674251	451.1664703	178424
3200031340	4	1	1.512145349	148.4176474	343
3200051508	0	1	2.897002083	0	823
3200051566	1	1	17.35942969	30.12939501	1324
3200062424	2	1	1.428792656	0	330
3200064940	4	1	0.4171277	0	491
3200076374	0	2	26.93975355	0	111032
3200102566	1	1	0.211923246	0	561
3200104632	1	2	0.635379272	0	147
3200105948	3	2	0.785361609	0	195
3200106708	0	1	56.56864028	96.43053305	22233
3200125206	4	2	7.643800641	0	531
3200126890	2	2	0.13319253	0	9
3200136882	3	1	0.387960428	0	293
3200144348	3	2	0.828100895	1.431936144	2454
3200148374	0	2	65.63502737	51.83468233	18474
3200164308	0	1	1.385225066	65.29312762	1558
3200164632	1	2	53.26100668	10.75617856	9001
3200164908	0	1	59.67450486	27.89088706	7027
3200169006	4	2	266.1460925	59.96406507	113233
3200175606	4	2	2.405853805	3.108638894	805
3200176032	1	2	994.6148131	1786.19653	263485
3200180232	1	2	4.335208422	0	14579
3200193882	3	1	15.260254	95.58767757	3809
3200250340	4	1	11.8991918	16.03282597	10797
3200257574	0	2	14.95815961	21.42202627	21648
3200257632	1	2	1.379042343	2.720115105	1146
3200258774	0	2	71.70907623	1.981272836	54354
3200260148	3	2	0.695996914	0	554
3200264406	4	2	0.900633302	0.328500887	3063
3200264624	2	1	62.56016096	93.52613583	35696
3200265606	4	2	0.233000631	0.136455827	205
3200281632	1	2	115.0984133	51.14603111	74371
3200281748	3	2	11.18834043	0	3302
3200286882	3	1	5.609466917	6.190943513	12170
3200286974	0	2	3.269438586	0	1076
3200288508	0	1	4.689436108	2.805440348	2629
3200289490	2	2	33.64331147	1624.536844	3471
3200290908	0	1	1.460370509	1.036425907	1962
3200301940	4	1	59.69456803	41.2331737	47111
3200304824	2	1	70.6269618	19.0196979	59199
3200306774	0	2	27.04140422	0	10187
3200310940	4	1	24.36040772	11.28272149	8900
3200327948	3	2	11.62121394	8.188945241	14159
3200329690	2	2	0.231718585	0	258
3200333832	1	2	9.780003917	3.451045018	17927
3200344748	3	2	0.17658201	0	1686
3200366174	0	2	2.421438993	0.025482409	1649
3446999246	1	1	0.953564667	0.22192258	448
3465803456	1	2	8.419343722	9.65519142	73775
3466709364	4	1	0.962294266	0	300
3499364542	1	1	83.27632878	57.11397544	44803
3500341802	2	2	47.32827751	35.77117181	80252
3631243764	0	1	10.11047985	13.98132701	14173
3634532132	4	1	91.79829436	70.73543449	18622
3644298488	2	1	23.43162026	0	87011
3648769282	3	1	6.985427132	0	8460
3649983890	2	2	15.78734931	46.98850233	6519
3706173708	4	1	127.2469022	534.7731564	94708
3708284276	0	1	49.33390181	14.07527301	44560
3727809614	1	1	19.05033145	602.2881899	5236
3728340672	2	1	2.749486033	0	837
3748795274	3	1	31.80153416	20.98975765	6673
3749098874	3	1	27.72889941	134.2962151	9840
3766583244	0	1	0.016131288	0.011144688	18
3772845716	0	1	5.980799712	0	1298
3788316248	1	2	10.78334095	0	21892
3792850318	1	1	184.166657	1236.091992	78730
3813496838	4	2	11.82389475	28.18155021	1628
3851276060	4	1	14.33439827	0	2728
3862575334	4	2	3.734608919	5.210982855	474
3900382156	4	1	0.762495969	0	226
3916345192	1	2	57.71756101	63.43057946	8500
3930299108	4	1	12.15416254	0	16980
4004153634	2	2	5.783378213	1.793426513	11511
4016628158	4	2	17.04885507	16.53692526	1836
4100202018	3	1	119.2713616	540.6579868	27870
4130813320	1	2	0.213441009	1.765660393	155
4137953248	2	1	4.657983038	5.46073172	837
4156921244	4	1	1.313511384	5.366003286	1167
4162430730	2	2	17.20047257	13.08473146	5993
4196500732	4	1	5.454040076	0	9298
4209622482	3	1	0.985735466	0.551947388	1227
4234823990	0	2	23.03612057	0	10721
286169750	4	1	4.876955875	8.367798442	1786
1512021298	2	1	1.22170119	0	330
1573943086	0	1	1.994980735	22.26236588	498
1705204128	4	2	2.29117259	4.614059017	634
1779915174	4	1	0.368772668	6.397549394	132
1811653552	1	1	2.39032059	0	935
1821636890	1	2	4.963826046	6.631329579	1662
1823105598	4	1	13.55554561	48.71630517	2975
1823707360	1	1	2.527183394	7.246371243	703
1831787812	3	1	53.14544711	66.58256027	84528
1870624036	3	1	1.739724847	18.65914865	495
1917562758	0	1	1.398634853	0	420
1924872152	1	1	1.741090274	5.609457765	651
1926728746	2	1	0.619704447	0	162
1938653568	0	2	869.6425648	1114.407539	1116284
1941544412	3	1	2.365607397	8.156380566	712
1943349754	2	1	3.691131226	0	1317
2236454854	3	2	0.851020133	0	376
2252957682	1	2	1.920362037	0	742
2315467160	4	2	0.852308581	0	209
2339831174	4	1	1.588997627	0	419
2355110132	2	2	1.174290191	0	411
2362500938	2	1	2.070640305	2.043122596	5217
2385828684	2	2	0.74063954	0	179
2389052620	2	2	1.301421263	0	322
2393998232	1	1	6.060998877	0	1684
2394904348	3	1	21.56749655	27.23694989	23515
2407746014	4	1	1.370124181	0	493
2442889528	1	1	15.47693787	11.88286751	5214
2445737530	1	2	1.595832502	0	739
2499551638	0	1	0.838119124	0	430
2501130354	2	1	4.332242571	0	959
2517605814	4	1	1.563079132	0	522
2543992172	3	1	16.51306244	0	5580
2545390114	2	1	107.4197036	31.76072991	72295
2545395722	1	2	23.50761811	2.526599154	22633
2548328450	2	1	1.274501344	0	408
2550854174	3	2	1.981842544	7.11787277	789
2556309670	0	1	8.880372348	17.32497891	8047
2558862864	1	1	3.944727804	0	1735
2570455330	2	1	80.79474055	32.32494709	595892
2580296086	0	1	3.006506325	0	372
2583393146	1	2	13.85440299	52.84080981	8771
2594868094	0	1	0.675365517	0	149
2619043510	0	1	0.283573216	0.05710609	499
2622956608	4	2	5.508223628	0	631
2642662764	3	1	0.671795766	0.474491587	873
2643279506	2	1	2.130000157	0	605
2727453898	1	2	0.728302827	0	236
2731783576	0	2	15.44583104	0	15141
2744925518	0	1	0.223257438	0.005703092	192
2745440550	4	1	11.49955445	0	1720
2772214832	4	2	1.200284246	0	300
2783168980	3	1	2.269099619	0	416
2813942882	1	2	39.77044266	72.62909537	7026
2835789736	4	2	1.837648004	0	638
2864214686	4	1	4.910070675	46.00603069	884
2876001862	0	1	0.476890979	0	127
2930118752	1	1	3.607558079	0	608
2938413632	0	2	68.97641866	53.5308025	66477
2951811774	0	1	58.99414819	67.0357576	27897
3032515320	4	2	0.890086233	0	258
3037308416	1	1	0.247085605	0	36
3038135482	1	2	3.606912497	0	2011
3038397024	0	2	2.249205755	0	564
3038408874	2	1	23.20075492	0	4865
3038714656	4	2	31.53817831	0	6427
3038715624	0	2	28.92213353	0	7188
3038727590	4	1	5.2737846	229.6699445	2013
3038739024	0	2	36.59343665	139.8630395	20091
3038806016	1	1	12.04735057	17.96538117	89360
3038837816	1	1	2.783566989	0	1066
3038977282	1	2	1050.922306	456.6640812	374566
3039010282	1	2	12.34993749	4.090787212	5009
3040047876	2	2	13.74827973	0	3904
3041656094	0	1	1.405902855	0	498
3041667668	3	1	25.41189843	41.7030572	14313
3041704592	4	2	5.727019171	0	2482
3113737368	4	2	0.512067601	0	273
3152489210	2	1	7.421993263	0	2939
3200013648	1	1	0.872162681	0.558702358	901
3200015390	0	1	392.5997771	253.9717949	193860
3200016590	0	1	2.21267442	0	160
3200027288	4	2	0.57630559	0.786711696	1105
3200032364	3	1	25.05587914	32.4141895	4784
3200049256	0	2	199.4784566	340.8735753	45209
3200049590	0	1	20.75733701	32.15462717	4305
3200051990	0	1	9.317585398	0	1857
3200066506	2	1	142.6120749	109.8662433	37464
3200071190	0	1	2.28129323	2.27096944	1819
3200074456	0	2	82.36104615	131.3488852	15802
3200083906	2	1	4.801259788	2.166359374	6010
3200098790	0	1	21.80586048	21.5121157	34142
3200108506	2	1	1.133793948	0	212
3200121822	4	1	11.25435752	5.946497853	15541
3200121972	2	2	6.133342296	0	3412
3200135830	3	2	0.332445833	0	775
3200137088	4	2	5.735585085	0	2617
3200145972	2	2	4.788650327	0	1859
3200150714	1	2	66.16303102	80.66875239	54143
3200171022	4	1	5.290258074	4.274380483	10032
3200174230	3	2	6.330340495	0	5569
3200174390	0	1	1.14077364	2.644092929	1759
3200174772	2	2	87.51722427	57.54115874	20099
3200174990	0	1	211.4136615	0	117996
3200175972	2	2	185.2965392	63.75479498	56629
3200178914	1	2	0.377112754	0	477
3200183622	4	1	53.49461006	0	21864
3200195172	2	2	2.080921344	1.648416716	442
3200249448	1	1	1.555734414	25.95470531	1721
3200250856	0	2	0.297607558	0.199915943	902
3200253222	4	1	7.473917544	21.91061907	1795
3200257572	2	2	27.64220842	0	6518
3200259488	4	2	16.80373457	8.83844586	8721
3200259856	0	2	1.768645902	2.608509908	1840
3200260422	4	1	3.612315253	11.34143207	2976
3200267656	0	2	7.307591284	0.695351069	1862
3200276656	0	2	0.189981461	0.168138983	796
3200281514	1	2	26.92750478	0	11155
3200285390	0	1	32.19718435	34.43962519	93268
3200285448	1	1	7.025708827	14.47897451	7851
3200299030	3	2	51.86992649	0	14475
3200301256	0	2	7.250729031	6.022593595	6287
3200306888	4	2	27.57138317	8.816743568	20720
3200332964	3	1	1.348522788	0	133
3200337314	1	2	48.73638563	32.78189206	7861
3200339022	4	1	4.773597398	4.789454928	339
3200362790	0	1	1.405531471	4.898117193	843
3200363506	2	1	4.135679498	0	832
3463990254	3	2	98.82356324	109.8581902	56676
3493899212	2	2	1.323096557	0	881
3613892026	1	2	10.62828677	0	3793
3626853092	2	2	8.202065762	65.0040237	3052
3646614254	0	1	1.213199962	0	567
3706172598	3	2	0.527538782	0	223
3711368410	2	1	12.89123602	69.58549301	5884
3760733590	0	1	69.51168197	58.19780564	66393
3771234728	0	2	19.0748658	0	1790
3771234960	4	2	2.382006765	4.101697234	629
3792826040	4	2	14.57717666	0	12804
3812140144	1	1	14.15733327	69.33537334	1853
3865489092	3	1	120.8837838	768.1586416	30267
3880992436	3	1	0.704145882	0	308
3881172978	2	1	0.866295794	20.86036428	468
3883405360	4	2	10.72961864	0	20867
4017297408	0	2	107.5142533	174.4355335	12439
4019988878	0	1	4.116048778	0	10772
4026585912	4	2	28.99875072	37.27987402	96494
4041377758	0	1	36.92916704	0	7621
4057625198	4	1	16.7776963	0	4944
4059266160	1	1	76.6958597	179.9155251	16522
4059362160	1	1	1.009879434	0	269
4173397684	2	2	3.125112935	2.750172301	634
4174956412	3	1	8.864081771	0	439
4175630270	4	1	0.342825218	0	479
4195040040	1	1	17.08942096	0	2908
4197931416	4	2	282.4012141	0	52588
4206924764	3	1	5.546222405	5.398596687	2366
4217272728	0	2	5.75493632	0	3942
4220497172	3	1	7.507597981	0	35755
4228219328	1	1	0.061318765	0	14
4235946922	2	1	16.3800883	0	4728
1425714654	3	1	1.655382908	0	596
1480255570	1	1	0.976907562	0	503
1514176922	1	1	1.067904238	19.49702222	297
1600753424	3	2	1.538523337	8.309976735	468
1681224930	4	2	2.458219031	13.11764642	1035
1763356080	0	1	2.721241109	14.60499572	711
1775920604	2	1	3.274351888	0	1014
1817812570	1	1	2.47134473	0	654
1829660094	3	1	2.449031992	0	720
1832647122	0	2	1.17084883	7.069999791	327
1837103192	0	1	31.43986544	9.170761621	15672
1855098118	2	2	0.394505487	0	115
1877137398	2	2	2.453476046	7.456906123	709
1877801656	3	2	2.233007119	0	583
1880204932	2	1	13.06919252	22.82560911	26456
1926083042	0	2	2.367704165	0	751
1954693310	2	2	1.903295746	0	893
2163089166	2	2	2.40410907	0	862
2171637314	1	1	2.317072551	0	560
2211010204	1	2	1.87499547	0	568
2243599484	2	1	1.064006461	0	457
2318802984	3	2	1.760993962	0	455
2328065616	0	1	98.46796122	0	16447
2336526154	0	2	1.109333504	0	511
2385950366	2	2	1.434987669	11.12134245	480
2398648516	1	2	3.90069659	1.32720495	67822
2415152002	0	2	3.604426118	0	1319
2456848760	0	1	21.50759404	6756.80539	12015
2474851428	1	2	2.108511192	0	837
2483451292	2	1	120.2693173	237.8443622	75904
2494905216	4	1	1.185888193	0	330
2526664652	2	1	15.18936372	15.44632538	12206
2541571576	4	1	46.36085808	0	8528
2545376312	4	1	18.61992123	46.47613211	8584
2545391196	2	1	12.7165059	0	11436
2562278082	1	1	1.530656751	0	295
2568248392	4	1	2.127767578	0	893
2570606412	2	1	1.249171396	0	293
2573236362	0	2	2.759072115	0	1201
2574712672	3	2	32.55808797	0	34464
2602459772	1	2	22.57300968	0	16901
2604281280	4	1	20.0867341	9.355339617	8343
2621697574	2	2	21.9582166	13.83582453	45842
2640517118	2	2	2.09145591	0	620
2646778874	0	2	1.629464137	0	815
2667993618	0	2	1.332985493	7.967678909	241
2668561320	4	1	0.153158445	0.017795394	499
2678352334	3	1	1.613478147	0	473
2683928154	1	1	4.895306999	4.895940733	15654
2693555692	1	2	3.622855069	9.645983317	809
2695392162	1	1	89.6633404	336.8823733	17219
2708386552	3	2	1.192885431	0	429
2731902858	0	2	9.678546322	0	1199
2732414890	4	2	2.292698786	0	462
2742262522	1	1	2.911279609	11.75391066	889
2742479988	1	2	1.170672816	0	613
2767093520	3	2	1.319333146	23.20635672	259
2808403278	3	1	2.54101302	0	427
2842760192	0	1	1.199708533	0	282
2851750380	2	1	4.499341356	0	2600
2852850122	1	1	1.398690194	0	386
2860591052	2	1	0.265787492	0.00233162	257
2862050968	4	1	15.73142792	122.0060391	4111
2876946526	2	2	1.69655925	21.77084821	498
2930319242	0	2	0.167374801	0	42
3005042346	1	1	2.553364362	33.39979174	884
3008971824	0	1	1.162376013	5.740997082	7589
3020809162	0	2	35.28114601	104.6679523	22182
3038433622	2	2	1.742982121	5.657178894	422
3038536222	2	2	57.37677117	40.127342	19203
3038539822	2	2	2.979340936	0	1108
3038561640	0	1	2.437977077	0	1778
3038682356	2	1	28.61196553	0	26652
3038833672	4	1	2.634718251	0	936
3039017306	0	2	0.636403996	0	259
3039030414	3	1	0.510036082	0.437091789	427
3041674358	2	2	708.7777064	1305.872217	146268
3041712492	2	1	200.9922835	175.8477691	24997
3041754158	2	2	154.0290966	503.7708426	35909
3041848842	0	2	14.61340346	36.20661852	6788
3085327794	1	1	4.204423407	3.529219029	2283
3147278938	4	2	0.984774122	11.91845133	359
3200010704	4	1	2.303595992	9.455549544	648
3200016530	1	1	0.019197898	0.016663803	146
3200016796	1	2	0.025607695	0.024572703	127
3200034046	3	1	18.97360038	682.4230253	1545
3200049588	2	1	14.39306894	0	2421
3200052046	3	1	857.0143263	3311.977819	245352
3200053304	4	1	329.5026218	1300.074129	63071
3200071188	2	1	2.813947054	8.820467607	1873
3200083788	2	1	2.564806538	0	1279
3200092938	0	2	1.887534674	10.64103725	1795
